,STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,GENDER,CATEGORY,EDUCATION
258,West Bengal,BANKURA,AMIYA PATRA,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate
259,West Bengal,BANKURA,MILAN MANDI,IND,Cot,MALE,ST,12th Pass
260,West Bengal,BANKURA,NOTA,NOTA,,,,
261,Uttar Pradesh,BANSGAON,Kamlesh Paswan,BJP,Lotus,MALE,SC,Graduate
262,Uttar Pradesh,BANSGAON,Sadal Prasad,BSP,Elephant,MALE,SC,Post Graduate
263,Uttar Pradesh,BANSGAON,NOTA,NOTA,,,,
264,Rajasthan,BANSWARA,KANAKMAL KATARA,BJP,Lotus,MALE,ST,Graduate Professional
265,Rajasthan,BANSWARA,TARACHAND BHAGORA,INC,Hand,MALE,ST,Post Graduate
266,Rajasthan,BANSWARA,KANTILAL ROAT,BTP,Auto- Rickshaw,MALE,ST,Post Graduate
267,Rajasthan,BANSWARA,NOTA,NOTA,,,,
268,Rajasthan,BANSWARA,BAPULAL,BSP,Elephant,MALE,ST,8th Pass
269,Rajasthan,BANSWARA,NITESH DAMOR,IND,Air Conditioner,MALE,ST,Graduate Professional
270,Andhra Pradesh,BAPATLA,NANDIGAM SURESH,YSRCP,Ceiling Fan,MALE,SC,8th Pass
271,Andhra Pradesh,BAPATLA,MALYADRI SRIRAM,TDP,Bicycle,MALE,SC,Post Graduate
272,Andhra Pradesh,BAPATLA,K. DEVANAND,BSP,Elephant,MALE,SC,Post Graduate
273,Andhra Pradesh,BAPATLA,NOTA,NOTA,,,,
274,Andhra Pradesh,BAPATLA,J.D. SEELAM,INC,Hand,MALE,SC,Post Graduate
275,Uttar Pradesh,BARABANKI,Upendra Singh Rawat,BJP,Lotus,MALE,SC,Post Graduate
276,Uttar Pradesh,BARABANKI,Ram Sagar Rawat,SP,Bicycle,MALE,SC,10th Pass
277,Uttar Pradesh,BARABANKI,Tanuj Punia,INC,Hand,MALE,SC,Graduate Professional
278,Maharashtra,BARAMATI,Supriya Sule,NCP,Clock,FEMALE,GENERAL,Graduate
279,Maharashtra,BARAMATI,Kanchan Rahul Kool,BJP,Lotus,FEMALE,GENERAL,Graduate
280,Maharashtra,BARAMATI,Padalkar Navanath,VBA,Cup & Saucer,MALE,GENERAL,Post Graduate
281,Jammu & Kashmir,BARAMULLA,MOHAMMAD AKBAR LONE,JKN,Plough,MALE,GENERAL,Graduate Professional
282,Jammu & Kashmir,BARAMULLA,RAJA AIJAZ ALI,JPC,Apple,MALE,GENERAL,Graduate Professional
283,Jammu & Kashmir,BARAMULLA,ENGINEER RASHID,IND,Gas Cylinder,MALE,GENERAL,Others
284,Jammu & Kashmir,BARAMULLA,ABDUL QAYOOM WANI,JKPDP,Ink Pot & Pen,MALE,GENERAL,Graduate Professional
285,Jammu & Kashmir,BARAMULLA,HAJI FAROOQ AHMAD MIR,INC,Hand,MALE,GENERAL,8th Pass
286,Jammu & Kashmir,BARAMULLA,NOTA,NOTA,,,,
287,Jammu & Kashmir,BARAMULLA,MOHD MAQBOOL WAR,BJP,Lotus,MALE,GENERAL,Graduate
288,Jammu & Kashmir,BARAMULLA,SYED NAJEEB SHAH NAQVI,IND,Table,MALE,GENERAL,Post Graduate
289,West Bengal,BARASAT,Dr. Kakoli Ghoshdastidar,AITC,Flowers and Grass,FEMALE,GENERAL,Post Graduate
290,West Bengal,BARASAT,Mrinal Kanti Debnath,BJP,Lotus,MALE,GENERAL,Graduate Professional
291,West Bengal,BARASAT,Haripada Biswas,AIFB,Lion,MALE,SC,12th Pass
292,West Bengal,BARASAT,Subrata Dutta,INC,Hand,FEMALE,GENERAL,Graduate
293,West Bengal,BARASAT,NOTA,NOTA,,,,
294,West Bengal,BARDHAMAN DURGAPUR,S.S AHLUWALIA,BJP,Lotus,MALE,GENERAL,Graduate Professional
295,West Bengal,BARDHAMAN DURGAPUR,DR. MAMTAZ SANGHAMITA,AITC,Flowers and Grass,FEMALE,GENERAL,Post Graduate
296,West Bengal,BARDHAMAN DURGAPUR,ABHAS RAY CHAUDHURI,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Post Graduate
297,West Bengal,BARDHAMAN DURGAPUR,RANAJIT MUKHERJEE,INC,Hand,MALE,GENERAL,Others
298,West Bengal,BARDHAMAN DURGAPUR,NOTA,NOTA,,,,
299,West Bengal,BARDHAMAN PURBA,SUNIL KUMAR MONDAL,AITC,Flowers and Grass,MALE,SC,Graduate Professional
300,West Bengal,BARDHAMAN PURBA,PARESH CHANDRA DAS,BJP,Lotus,MALE,SC,Post Graduate
301,West Bengal,BARDHAMAN PURBA,ISWAR CHANDRA DAS,CPI(M),"Hammer, Sickle and Star",MALE,SC,Post Graduate
302,West Bengal,BARDHAMAN PURBA,SIDDHARTHA MAJUMDAR,INC,Hand,MALE,SC,Post Graduate
303,Gujarat,BARDOLI,PARBHUBHAI NAGARBHAI VASAVA,BJP,Lotus,MALE,ST,Others
304,Gujarat,BARDOLI,CHAUDHARI DR. TUSHARBHAI AMARSINHBHAI,INC,Hand,MALE,ST,Graduate Professional
305,Gujarat,BARDOLI,NOTA,NOTA,,,,
306,Uttar Pradesh,BAREILLY,SANTOSH KUMAR GANGWAR,BJP,Lotus,MALE,GENERAL,Graduate Professional
307,Uttar Pradesh,BAREILLY,BHAGWAT SARAN GANGWAR,SP,Bicycle,MALE,GENERAL,12th Pass
308,Uttar Pradesh,BAREILLY,PRAVEEN SINGH ARON,INC,Hand,MALE,ST,Graduate Professional
309,Odisha,BARGARH,Suresh Pujari,BJP,Lotus,MALE,GENERAL,Post Graduate
310,Odisha,BARGARH,Prasanna Acharya,BJD,Conch,MALE,GENERAL,Graduate Professional
311,Odisha,BARGARH,Pradeep Kumar Debta,INC,Hand,MALE,GENERAL,Graduate
312,Odisha,BARGARH,NOTA,NOTA,,,,
313,Rajasthan,BARMER,KAILASH CHOUDHARY,BJP,Lotus,MALE,GENERAL,Graduate
314,Rajasthan,BARMER,MANVENDRA SINGH,INC,Hand,MALE,GENERAL,Post Graduate
315,Rajasthan,BARMER,NOTA,NOTA,,,,
316,Rajasthan,BARMER,RAMESH KUMAR MEGHWAL,BMUP,Cot,MALE,SC,5th Pass
317,Assam,BARPETA,Abdul Khaleque,INC,Hand,MALE,GENERAL,Post Graduate
318,Assam,BARPETA,Kumar Deepak Das,AGP,Elephant,MALE,GENERAL,Graduate Professional
319,Assam,BARPETA,Rafiqul Islam,AIUDF,Lock and Key,MALE,GENERAL,Doctorate
320,Assam,BARPETA,Ashahak Ali Dewan,AITC,Flowers and Grass,MALE,GENERAL,Graduate
321,West Bengal,BARRACKPORE,ARJUN SINGH,BJP,Lotus,MALE,GENERAL,10th Pass
322,West Bengal,BARRACKPORE,DINESH TRIVEDI,AITC,Flowers and Grass,MALE,GENERAL,Post Graduate
323,West Bengal,BARRACKPORE,GARGI CHATTERJEE,CPI(M),"Hammer, Sickle and Star",FEMALE,GENERAL,Graduate
324,West Bengal,BARRACKPORE,MD. ALAM,INC,Hand,MALE,GENERAL,8th Pass
325,West Bengal,BARRACKPORE,NOTA,NOTA,,,,
326,West Bengal,BASIRHAT,Nusrat Jahan Ruhi,AITC,Flowers and Grass,FEMALE,GENERAL,12th Pass
327,West Bengal,BASIRHAT,Sayantan Basu,BJP,Lotus,MALE,GENERAL,Post Graduate
328,West Bengal,BASIRHAT,Quazi Abdur Rahim,INC,Hand,MALE,GENERAL,Post Graduate
329,West Bengal,BASIRHAT,Pallab Sengupta,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,Graduate
330,Chhattisgarh,BASTAR,DEEPAK BAIJ,INC,Hand,MALE,ST,Post Graduate
331,Chhattisgarh,BASTAR,BAIDU RAM KASHYAP,BJP,Lotus,MALE,ST,10th Pass
332,Chhattisgarh,BASTAR,NOTA,NOTA,,,,
333,Chhattisgarh,BASTAR,RAMU RAM MOURYA,CPI(M),Ears of Corn And Sickle,MALE,ST,Post Graduate
334,Chhattisgarh,BASTAR,AAYTU RAM MANDAVI,BSP,Elephant,MALE,ST,8th Pass
335,Chhattisgarh,BASTAR,SURESH KAWASI,SHS,Bow & Arrow,MALE,ST,5th Pass
336,Chhattisgarh,BASTAR,PANEESH PRASAD NAG,APoI,Coat,MALE,ST,Post Graduate
337,Chhattisgarh,BASTAR,MANGALARAM KARMA,ABSKP,Plastering Trowel,MALE,ST,12th Pass
338,Uttar Pradesh,BASTI,HARISH CHANDRA ALIAS HARISH DWIVEDI,BJP,Lotus,MALE,GENERAL,Post Graduate
339,Uttar Pradesh,BASTI,RAM PRASAD CHAUDHARY,BSP,Elephant,MALE,GENERAL,Others
340,Uttar Pradesh,BASTI,RAJ KISHOR SINGH,INC,Hand,MALE,GENERAL,Graduate
341,Uttar Pradesh,BASTI,VINOD KUMAR RAJBHAR,SBSP,Walking Stick,MALE,GENERAL,12th Pass
342,Punjab,BATHINDA,Harsimrat Kaur Badal,SAD,Scales,FEMALE,GENERAL,10th Pass
343,Punjab,BATHINDA,Amrinder Singh Raja Warring,INC,Hand,MALE,GENERAL,10th Pass
344,Punjab,BATHINDA,Prof. Baljinder Kaur,AAP,Broom,FEMALE,GENERAL,Post Graduate
345,Punjab,BATHINDA,Sukhpal Singh Khaira,PUNEKP,Key,MALE,GENERAL,12th Pass
346,Punjab,BATHINDA,NOTA,NOTA,,,,
347,Maharashtra,BEED,Pritam Gopinathrao Munde,BJP,Lotus,FEMALE,GENERAL,Post Graduate
348,Maharashtra,BEED,Bajrang Manohar Sonwane,NCP,Clock,MALE,GENERAL,Graduate
349,Maharashtra,BEED,Pro. Vishnu Jadhav,VBA,Cup & Saucer,MALE,GENERAL,Post Graduate
350,Maharashtra,BEED,Chavhan Sampat Ramsing,IND,SHIP,MALE,GENERAL,Post Graduate
351,Bihar,BEGUSARAI,Giriraj Singh,BJP,Lotus,MALE,GENERAL,Graduate
352,Bihar,BEGUSARAI,Kanhaiya Kumar,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,Doctorate
353,Bihar,BEGUSARAI,Mo. Tanweer Hassan,RJD,Hurricane Lamp,MALE,GENERAL,Doctorate
354,Bihar,BEGUSARAI,NOTA,NOTA,,,,
355,Bihar,BEGUSARAI,Saurabh,IND,Cup & Saucer,MALE,GENERAL,12th Pass
356,Karnataka,BELGAUM,ANGADI SURESH CHANNABASAPPA,BJP,Lotus,MALE,GENERAL,Graduate Professional
357,Karnataka,BELGAUM,Dr.SADHUNAVAR,INC,Hand,MALE,GENERAL,Graduate Professional
358,Karnataka,BELLARY,Y. DEVENDRAPPA,BJP,Lotus,MALE,ST,5th Pass
359,Karnataka,BELLARY,V. S. UGRAPPA,INC,Hand,MALE,ST,Graduate Professional
360,Odisha,BERHAMPUR,CHANDRA SEKHAR SAHU,BJD,Conch,MALE,GENERAL,10th Pass
361,Odisha,BERHAMPUR,BHRUGU BAXIPATRA,BJP,Lotus,MALE,GENERAL,Graduate Professional
362,Odisha,BERHAMPUR,V.CHANDRASEKHAR NAIDU,INC,Hand,MALE,GENERAL,Graduate
363,Odisha,BERHAMPUR,NOTA,NOTA,,,,
364,Madhya Pradesh,BETUL,DURGA DAS (D.D.) UIKEY,BJP,Lotus,MALE,ST,Post Graduate
365,Madhya Pradesh,BETUL,RAMU TEKAM (ADVOCATE),INC,Hand,MALE,ST,Graduate Professional
366,Madhya Pradesh,BETUL,ASHOK BHALAVI,BSP,Elephant,MALE,ST,Literate
367,Madhya Pradesh,BETUL,NOTA,NOTA,,,,
368,Uttar Pradesh,BHADOHI,RAMESH CHAND,BJP,Lotus,MALE,GENERAL,10th Pass
369,Uttar Pradesh,BHADOHI,RANGNATH MISHRA,BSP,Elephant,MALE,GENERAL,Graduate
370,Uttar Pradesh,BHADOHI,RAMAKANT,INC,Hand,MALE,GENERAL,10th Pass
371,Odisha,BHADRAK,MANJULATA MANDAL,BJD,Conch,FEMALE,SC,Graduate
372,Odisha,BHADRAK,AVIMANYU SETHI,BJP,Lotus,MALE,SC,Post Graduate
373,Odisha,BHADRAK,MADHUMITA SETHI,INC,Hand,FEMALE,SC,Post Graduate
374,Bihar,BHAGALPUR,AJAY KUMAR MANDAL,JD(U),Arrow,MALE,GENERAL,8th Pass
375,Bihar,BHAGALPUR,SHAILESH KUMAR ALIAS VULO MANDAL,RJD,Hurricane Lamp,MALE,GENERAL,12th Pass
376,Bihar,BHAGALPUR,NOTA,NOTA,,,,
377,Maharashtra,BHANDARA - GONDIYA,Sunil Baburao Mendhe,BJP,Lotus,MALE,GENERAL,Others
378,Maharashtra,BHANDARA - GONDIYA,Panchabudhe Nana Jairam,NCP,Clock,MALE,GENERAL,10th Pass
379,Maharashtra,BHANDARA - GONDIYA,Dr. Vijaya Rajesh Nandurkar,BSP,Elephant,FEMALE,GENERAL,Graduate Professional
380,Maharashtra,BHANDARA - GONDIYA,K. N. Nanhe,VBA,Cup & Saucer,MALE,GENERAL,Graduate Professional
381,Maharashtra,BHANDARA - GONDIYA,Patle Rajendra Sahasram,IND,Tractor Chalata Kisan,MALE,GENERAL,Others
382,Rajasthan,BHARATPUR,RANJEETA KOLI,BJP,Lotus,FEMALE,SC,8th Pass
383,Rajasthan,BHARATPUR,ABHIJEET KUMAR JATAV,INC,Hand,MALE,SC,Graduate Professional
384,Rajasthan,BHARATPUR,SURAJ PRADHAN JATAV,BSP,Elephant,MALE,SC,Graduate Professional
385,Gujarat,BHARUCH,Mansukhbhai Dhanjibhai Vasava,BJP,Lotus,MALE,ST,Post Graduate
386,Gujarat,BHARUCH,Sherkhan Abdulsakur Pathan,INC,Hand,MALE,GENERAL,12th Pass
387,Gujarat,BHARUCH,Chhotubhai Amarsinh Vasava,BTP,Auto- Rickshaw,MALE,ST,10th Pass
388,Gujarat,BHARUCH,Sindha Kiritsinh Alias Jalamsinh Nathubava,IND,Air Conditioner,MALE,GENERAL,5th Pass
389,Gujarat,BHAVNAGAR,DR.BHARATIBEN DHIRUBHAI SHIYAL,BJP,Lotus,FEMALE,GENERAL,Graduate Professional
390,Gujarat,BHAVNAGAR,PATEL MANHARBHAI NAGJIBHAI (VASANI),INC,Hand,MALE,GENERAL,10th Pass
391,Gujarat,BHAVNAGAR,NOTA,NOTA,,,,
392,Rajasthan,BHILWARA,SUBHASH CHANDRA BAHERIA,BJP,Lotus,MALE,GENERAL,Graduate
393,Rajasthan,BHILWARA,RAM PAL SHARMA,INC,Hand,MALE,GENERAL,12th Pass
394,Rajasthan,BHILWARA,NOTA,NOTA,,,,
395,Rajasthan,BHILWARA,SHIVLAL GURJAR,BSP,Elephant,MALE,GENERAL,5th Pass
396,Rajasthan,BHILWARA,PAWAN KUMAR SHARMA,RTORP,Pressure Cooker,MALE,GENERAL,Graduate
397,Madhya Pradesh,BHIND,SANDHYA RAY,BJP,Lotus,FEMALE,SC,Post Graduate
398,Madhya Pradesh,BHIND,DEVASHISH,INC,Hand,MALE,SC,Graduate Professional
399,Madhya Pradesh,BHIND,BABU RAM JAMOR,BSP,Elephant,MALE,SC,10th Pass
400,Maharashtra,BHIWANDI,KAPIL MORESHWAR PATIL,BJP,Lotus,MALE,GENERAL,Graduate
401,Maharashtra,BHIWANDI,TAWARE SURESH KASHINATH,INC,Hand,MALE,GENERAL,12th Pass
402,Maharashtra,BHIWANDI,PROF. (DR.) ARUN SAVANT,VBA,Cup & Saucer,MALE,GENERAL,Doctorate
403,Maharashtra,BHIWANDI,NITESH RAGHUNATH JADHAV,IND,Ring,MALE,GENERAL,12th Pass
404,Maharashtra,BHIWANDI,NOTA,NOTA,,,,
405,Haryana,BHIWANI-MAHENDRAGARH,Dharambir Singh S/o Bhale Ram,BJP,Lotus,MALE,GENERAL,Graduate
406,Haryana,BHIWANI-MAHENDRAGARH,Shruti Choudhry,INC,Hand,FEMALE,GENERAL,Graduate Professional
407,Haryana,BHIWANI-MAHENDRAGARH,Swati Yadav,JNJP,Chappals,FEMALE,GENERAL,Post Graduate
408,Haryana,BHIWANI-MAHENDRAGARH,Ramesh Rao Pilot,LTSP,Auto- Rickshaw,MALE,GENERAL,Graduate Professional
409,Telangana,BHONGIR,Komati Reddy Venkat Reddy,INC,Hand,MALE,GENERAL,12th Pass
410,Telangana,BHONGIR,Dr. Boora Narsaiah Goud,TRS,Car,MALE,GENERAL,Post Graduate
411,Telangana,BHONGIR,P.V. Shyam Sunder Rao,BJP,Lotus,MALE,GENERAL,Post Graduate
412,Telangana,BHONGIR,Goda Sri Ramulu,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,8th Pass
413,Telangana,BHONGIR,Singapaka Lingam,IND,Road Roller,MALE,SC,Illiterate
414,Madhya Pradesh,BHOPAL,SADHVI PRAGYA SINGH THAKUR,BJP,Lotus,FEMALE,GENERAL,Post Graduate
415,Madhya Pradesh,BHOPAL,DIGVIJAYA SINGH,INC,Hand,MALE,GENERAL,Graduate Professional
416,Odisha,BHUBANESWAR,APARAJITA SARANGI,BJP,Lotus,FEMALE,GENERAL,Graduate
417,Odisha,BHUBANESWAR,Arup Mohan Patnaik,BJD,Conch,MALE,GENERAL,Graduate Professional
418,Odisha,BHUBANESWAR,JANARDAN PATI,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Graduate Professional
419,Karnataka,BIDAR,BHAGWANTH KHUBA,BJP,Lotus,MALE,GENERAL,Graduate Professional
420,Karnataka,BIDAR,ESHWAR B. KHANDRE,INC,Hand,MALE,GENERAL,Graduate Professional
421,Karnataka,BIDAR,BABA BUKHARI,BSP,Elephant,MALE,GENERAL,10th Pass
422,Karnataka,BIJAPUR,JIGAJINAGI RAMESH CHANDAPPA,BJP,Lotus,MALE,SC,Graduate
423,Karnataka,BIJAPUR,DR. SUNITA DEVANAND CHAVAN,JD(S),A lady farmer carrying paddy on her head,FEMALE,SC,Doctorate
424,Karnataka,BIJAPUR,DHAREPPA MAHADEV ARDHAVAR,IND,Ganna Kisan,MALE,SC,Graduate Professional
425,Karnataka,BIJAPUR,PUJARI SHRINATH SANGAPPA,BSP,Elephant,MALE,SC,Graduate Professional
426,Karnataka,BIJAPUR,NOTA,NOTA,,,,
427,Uttar Pradesh,BIJNOR,MALOOK NAGAR,BSP,Elephant,MALE,GENERAL,Graduate
428,Uttar Pradesh,BIJNOR,RAJA BHARATENDRA SINGH,BJP,Lotus,MALE,GENERAL,Graduate
429,Uttar Pradesh,BIJNOR,NASIMUDDIN SIDDIQUI,INC,Hand,MALE,GENERAL,Graduate Professional
430,Rajasthan,BIKANER (SC),ARJUN RAM MEGHWAL,BJP,Lotus,MALE,SC,Post Graduate
431,Rajasthan,BIKANER (SC),MADAN GOPAL MEGHWAL,INC,Hand,MALE,SC,Graduate
432,Rajasthan,BIKANER (SC),NOTA,NOTA,,,,
433,Rajasthan,BIKANER (SC),BHAIRA RAM,BSP,Elephant,MALE,SC,5th Pass
434,Chhattisgarh,BILASPUR,ARUN SAO,BJP,Lotus,MALE,GENERAL,Graduate Professional
435,Chhattisgarh,BILASPUR,ATAL SHRIVASTAV,INC,Hand,MALE,GENERAL,Graduate Professional
436,Chhattisgarh,BILASPUR,UTTAM DAS GUROO GOSAI,BSP,Elephant,MALE,GENERAL,12th Pass
437,West Bengal,BIRBHUM,SATABDI ROY,AITC,Flowers and Grass,FEMALE,GENERAL,Graduate
438,West Bengal,BIRBHUM,DUDH KUMAR MONDAL,BJP,Lotus,MALE,GENERAL,Graduate
439,West Bengal,BIRBHUM,KARIM REZAUL,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,Doctorate
440,West Bengal,BIRBHUM,IMAM HOSSAIN,INC,Hand,MALE,GENERAL,12th Pass
441,West Bengal,BIRBHUM,AHAMED FARUK,RVNP,Tractor Chalata Kisan,MALE,GENERAL,10th Pass
442,West Bengal,BISHNUPUR,KHAN SAUMITRA,BJP,Lotus,MALE,SC,12th Pass
443,West Bengal,BISHNUPUR,SHYAMAL SANTRA,AITC,Flowers and Grass,MALE,SC,Post Graduate
444,West Bengal,BISHNUPUR,KHAN SUNIL,CPI(M),"Hammer, Sickle and Star",MALE,SC,Graduate
445,West Bengal,BISHNUPUR,KHAN NARAYAN CHANDRA,INC,Hand,MALE,SC,Graduate Professional
446,West Bengal,BISHNUPUR,NOTA,NOTA,,,,
447,Odisha,BOLANGIR,Sangeeta Kumari Singh Deo,BJP,Lotus,FEMALE,GENERAL,Graduate
448,Odisha,BOLANGIR,Kalikesh Narayan Singh Deo,BJD,Conch,MALE,GENERAL,Graduate
449,Odisha,BOLANGIR,Samarendra Mishra,INC,Hand,MALE,GENERAL,Post Graduate
450,Odisha,BOLANGIR,NOTA,NOTA,,,,
451,Odisha,BOLANGIR,DINESH NAG,APoI,Coat,MALE,SC,Graduate Professional
452,West Bengal,BOLPUR,ASIT KUMAR MAL,AITC,Flowers and Grass,MALE,SC,10th Pass
453,West Bengal,BOLPUR,DAS RAMPRASAD,BJP,Lotus,MALE,SC,Post Graduate
454,West Bengal,BOLPUR,RAM CHANDRA DOME,CPI(M),"Hammer, Sickle and Star",MALE,SC,Graduate Professional
455,West Bengal,BOLPUR,ABHIJIT SAHA,INC,Hand,MALE,SC,Graduate
456,West Bengal,BOLPUR,SIMANTA MONDAL,RVNP,Tractor Chalata Kisan,MALE,SC,Graduate
457,Uttar Pradesh,BULANDSHAHR,BHOLA SINGH,BJP,Lotus,MALE,SC,Graduate
458,Uttar Pradesh,BULANDSHAHR,YOGESH VERMA,BSP,Elephant,MALE,SC,12th Pass
459,Uttar Pradesh,BULANDSHAHR,BANSHI SINGH,INC,Hand,MALE,SC,10th Pass
460,Maharashtra,BULDHANA,Jadhav Prataprao Ganpatrao,SHS,Bow and Arrow,MALE,GENERAL,12th Pass
461,Maharashtra,BULDHANA,Dr. Rajendra Bhaskarrav Shingne,NCP,Clock,MALE,GENERAL,Graduate Professional
462,Maharashtra,BULDHANA,Siraskar Baliram Bhagwan,VBA,Cup & Saucer,MALE,GENERAL,8th Pass
463,Bihar,BUXAR,Ashwini Kumar Choubey,BJP,Lotus,MALE,GENERAL,Graduate
464,Bihar,BUXAR,Jagadanand Singh,RJD,Hurricane Lamp,MALE,GENERAL,Graduate Professional
465,Bihar,BUXAR,Sushil Kumar Singh,BSP,Elephant,MALE,GENERAL,Graduate Professional
466,Bihar,BUXAR,NOTA,NOTA,,,,
467,Bihar,BUXAR,Uday Narayan Rai @ Luddu Rajbhar,SBSP,Walking Stick,MALE,GENERAL,Graduate
468,Bihar,BUXAR,Ramchandra Singh Yadav,IND,Almirah,MALE,GENERAL,Not Available
469,Kerala,CHALAKUDY,BENNY BEHANAN,INC,Hand,MALE,GENERAL,Graduate
470,Kerala,CHALAKUDY,INNOCENT,CPI(M),"Hammer, Sickle and Star",MALE,GENERAL,8th Pass
471,Kerala,CHALAKUDY,A N RADHAKRISHNAN,BJP,Lotus,MALE,GENERAL,Graduate
472,Karnataka,CHAMARAJANAGAR,V. SRINIVAS PRASAD,BJP,Lotus,MALE,SC,Post Graduate
473,Karnataka,CHAMARAJANAGAR,R. DHRUVANARAYANA,INC,Hand,MALE,SC,Post Graduate
474,Karnataka,CHAMARAJANAGAR,Dr. SHIVAKUMARA,BSP,Elephant,MALE,SC,Doctorate
475,Karnataka,CHAMARAJANAGAR,NOTA,NOTA,,,,
476,Uttar Pradesh,CHANDAULI,Dr. Mahendra Nath Pandey,BJP,Lotus,MALE,GENERAL,Doctorate
477,Uttar Pradesh,CHANDAULI,Sanjay Singh Chauhan,SP,Bicycle,MALE,GENERAL,Post Graduate
478,Uttar Pradesh,CHANDAULI,Shivkanya Kushwaha,JANADIP,Dolli,FEMALE,GENERAL,5th Pass
479,Uttar Pradesh,CHANDAULI,Ramgovind,SBSP,Walking Stick,MALE,GENERAL,Graduate Professional
480,Uttar Pradesh,CHANDAULI,NOTA,NOTA,,,,
481,Chandigarh,CHANDIGARH,KIRRON KHER,BJP,Lotus,FEMALE,GENERAL,Post Graduate
482,Chandigarh,CHANDIGARH,PAWAN KUMAR BANSAL,INC,Hand,MALE,GENERAL,Graduate Professional
483,Chandigarh,CHANDIGARH,HARMOHAN DHAWAN,AAP,Broom,MALE,GENERAL,Post Graduate
484,Chandigarh,CHANDIGARH,PARVEEN KUMAR,BSP,Elephant,MALE,SC,Others
485,NCT OF Delhi,CHANDNI CHOWK,HARSH VARDHAN,BJP,Lotus,MALE,GENERAL,Post Graduate
486,NCT OF Delhi,CHANDNI CHOWK,JAI PRAKASH AGARWAL,INC,Hand,MALE,GENERAL,Graduate
487,NCT OF Delhi,CHANDNI CHOWK,PANKAJ KUMAR GUPTA,AAP,Broom,MALE,GENERAL,Graduate Professional
488,Maharashtra,CHANDRAPUR,Balubhau alias Suresh Narayan Dhanorkar,INC,Hand,MALE,GENERAL,12th Pass
489,Maharashtra,CHANDRAPUR,Ahir Hansraj Gangaram,BJP,Lotus,MALE,GENERAL,10th Pass
490,Maharashtra,CHANDRAPUR,Adv. Rajendra Shriramji Mahadole,VBA,Cup & Saucer,MALE,GENERAL,Graduate Professional
491,Jharkhand,CHATRA,SUNIL KUMAR SINGH,BJP,Lotus,MALE,GENERAL,Post Graduate
492,Jharkhand,CHATRA,MANOJ KUMAR YADAV,INC,Hand,MALE,GENERAL,Graduate
493,Jharkhand,CHATRA,SUBHASH PRASAD YADAV,RJD,Hurricane Lamp,MALE,GENERAL,Graduate
494,Jharkhand,CHATRA,ARJUN KUMAR,CPI(M),Ears of Corn And Sickle,MALE,GENERAL,10th Pass
495,Jharkhand,CHATRA,NAGESHWAR GANJHU,BSP,Elephant,MALE,GENERAL,Literate
496,Jharkhand,CHATRA,NANDLAL PRASAD,IND,Sewing Machine,MALE,GENERAL,Graduate
497,Jharkhand,CHATRA,JAIDULA ANSARI,IND,Scissors,MALE,GENERAL,Literate
498,Jharkhand,CHATRA,RAJENDRA SAHU,IND,Truck,MALE,GENERAL,10th Pass
499,Tamil Nadu,CHENNAI CENTRAL,DAYANIDHI MARAN,DMK,Rising Sun,MALE,GENERAL,Graduate
500,Tamil Nadu,CHENNAI CENTRAL,SAM PAUL. S.R.,PMK,Mango,MALE,GENERAL,Post Graduate
501,Tamil Nadu,CHENNAI CENTRAL,KAMEELA NASSER,MNM,Battery Torch,FEMALE,GENERAL,Post Graduate
502,Tamil Nadu,CHENNAI CENTRAL,Dr.KARTHIKEYAN. R,NTK,Ganna Kisan,MALE,GENERAL,Post Graduate
503,Tamil Nadu,CHENNAI CENTRAL,SHEIK MOHAMED @ DHEHLAN BAQAVI,SDPI,Gift Pack,MALE,GENERAL,Others
504,Tamil Nadu,CHENNAI CENTRAL,NOTA,NOTA,,,,
505,Tamil Nadu,CHENNAI NORTH,Dr. KALANIDHI VEERASWAMY,DMK,Rising Sun,MALE,GENERAL,Post Graduate
506,Tamil Nadu,CHENNAI NORTH,ALAGAAPURAM R. MOHANRAJ,DMDK,Nagara,MALE,GENERAL,12th Pass
507,Tamil Nadu,CHENNAI NORTH,A. G. MOURYA,MNM,Battery Torch,MALE,GENERAL,Post Graduate
508,Tamil Nadu,CHENNAI NORTH,KALIYAMMAL.P,NTK,Ganna Kisan,FEMALE,GENERAL,Graduate
509,Tamil Nadu,CHENNAI NORTH,P.SANTHANA KRISHNAN,IND,Gift Pack,MALE,GENERAL,10th Pass
510,Tamil Nadu,CHENNAI NORTH,NOTA,NOTA,,,,
511,Tamil Nadu,CHENNAI SOUTH,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,Rising Sun,FEMALE,GENERAL,Doctorate
512,Tamil Nadu,CHENNAI SOUTH,Dr.J.JAYAVARDHAN,AIADMK,Two Leaves,MALE,GENERAL,Graduate Professional
513,Tamil Nadu,CHENNAI SOUTH,R.RANGARAJAN,MNM,Battery Torch,MALE,GENERAL,Graduate
